Income_Level,App_Usage_Frequency,Location_Suburban,Location_Urban,Preferred_Payment_Method_Debit Card,Preferred_Payment_Method_UPI,Preferred_Payment_Method_Wallet Balance,Age,Avg_Transaction_Value,Loyalty_Points_Earned,Referral_Count,Cashback_Received,Customer_Satisfaction_Score,LTV,Transaction_Value_Range,Spend_Per_Active_Day,Transactions_Per_Active_Day,Spend_Per_Transaction,Inactivity_Ratio,Support_Burden
2.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,17320.65941,2713.0,45.0,4027.619267,7.0,700810.303,12341.027095,37894.92335359116,2.1878453038674035,17320.65941161616,1.4917127071823204,416.71330002
0.0,1.0,1.0,0.0,0.0,0.0,1.0,47.0,18895.28844,1106.0,35.0,3293.077715,4.0,554139.297,15863.963996,18765.423914089348,0.993127147766323,18895.28843944637,0.3539518900343643,342.90554815
0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,13292.89449,2452.0,19.0,2389.709732,8.0,295418.5083,63163.604458,14910.548317460318,1.1216931216931216,13292.89449056604,1.566137566137566,58.70919514
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,9645.477709,4708.0,31.0,1132.196707,10.0,986497.6725,10087.216535,65615.49461904762,6.802721088435374,9645.477709,1.619047619047619,342.76583331
2.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0,7052.098803,3351.0,5.0,1410.847058,9.0,501386.184,4895.329127,14290.87080882353,2.026470588235294,7052.098802612482,0.3176470588235294,385.49600824
2.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,9823.592629,280.0,15.0,4891.182047,6.0,26243.9535,19368.726802,4911.796314285714,0.5,9823.592628571429,3.261904761904762,289.92683034000004
2.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,3815.141045,1715.0,48.0,1714.683815,7.0,134931.1151,11779.889681,3405.606129943503,0.8926553672316384,3815.1410443037976,0.8418079096045198,285.00315228
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,6974.968729,1113.0,1.0,3080.637753,7.0,401173.9175,30288.234005999995,3933882.363,564.0,6974.968728723404,289.0,68.86897923
2.0,2.0,0.0,1.0,0.0,0.0,1.0,67.0,14361.43119,2176.0,17.0,2498.740938,5.0,638833.3157,50664.624541,19414.52735185185,1.351851851851852,14361.43119178082,0.0771604938271604,622.79517014
1.0,1.0,0.0,1.0,0.0,1.0,0.0,49.0,4356.285193,4404.0,44.0,115.5204381,4.0,201421.1034,7244.223046000001,17718.352278846156,4.0673076923076925,4356.285193853428,1.1346153846153846,804.80046936
0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,5288.702042,1987.0,25.0,4723.373977,2.0,129339.0706,24565.4778133,4832.421866666667,0.9137254901960784,5288.702042918454,0.9019607843137256,11.647520489
0.0,2.0,0.0,0.0,0.0,0.0,1.0,37.0,14989.07183,4580.0,19.0,439.6463095,1.0,1428307.465,12715.290458,67773.55444976076,4.521531100478469,14989.071830687832,1.5980861244019138,628.5873406999999
2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,3564.940357,3178.0,15.0,3293.53872,8.0,58057.99703,15811.381799000004,2011.4113022935776,0.5642201834862385,3564.940356910569,1.1743119266055049,29.34193098
0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,4925.292854,3021.0,20.0,4055.12128,2.0,438485.0348,5089.999275,55188.53787179487,11.205128205128204,4925.292853546911,0.1153846153846153,285.94384872
0.0,2.0,0.0,0.0,0.0,1.0,0.0,31.0,360.7757808,3070.0,44.0,3743.673464,8.0,51302.63823,1374.17256765,6791.073521568627,18.823529411764707,360.7757808333333,2.333333333333333,80.10569074
2.0,2.0,0.0,0.0,1.0,0.0,0.0,48.0,14403.83147,1528.0,13.0,4046.251588,9.0,892847.3605,11942.806677,30608.141885416662,2.125,14403.831475490197,0.4131944444444444,142.20952640000002
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,12361.89228,2839.0,17.0,3698.600103,4.0,274073.1946,52609.363072,26454.449470000003,2.14,12361.892275700937,0.91,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,13890.7652,4378.0,7.0,2227.860835,1.0,1290070.621,17435.225777,60411.72410377358,4.349056603773585,13890.765195227765,0.8113207547169812,197.39929844
2.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,4294.411961,1130.0,4.0,4481.37296,6.0,366720.4771,3148.901799,15202.580742616034,3.540084388185654,4294.411961859356,0.890295358649789,530.8963623999999
0.0,1.0,1.0,0.0,1.0,0.0,0.0,44.0,13750.65405,3404.0,23.0,4562.205444,8.0,904494.2144,57640.804607,30158.21413898305,2.1932203389830507,13750.654051004636,1.064406779661017,901.82685489
0.0,2.0,0.0,1.0,0.0,1.0,0.0,18.0,11931.56859,4965.0,40.0,2184.774389,1.0,1168813.452,10570.852055,73565.34006369427,6.165605095541402,11931.568584710743,0.7388535031847133,494.93073056
0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,7328.798355,4356.0,46.0,2423.881748,5.0,625390.3226,27828.485292,20412.424946308725,2.785234899328859,7328.798354216867,0.9664429530201344,88.499730861
0.0,2.0,0.0,1.0,0.0,1.0,0.0,51.0,8762.137975,3301.0,28.0,2428.231985,1.0,648823.9562,31727.862352,456882.9086428572,52.142857142857146,8762.137973972604,1.5714285714285714,636.41984774
0.0,2.0,0.0,0.0,0.0,1.0,0.0,34.0,11362.73086,1929.0,8.0,1394.514097,7.0,692724.5946,33742.207486,58772.74582758621,5.172413793103448,11362.73086,3.0086206896551726,325.3173879
1.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,9870.9106,4316.0,41.0,574.6831216,6.0,800220.778,23115.646656,56242.88629496403,5.697841726618705,9870.910599747474,0.39568345323741,461.90749725
0.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,12840.14304,692.0,17.0,1309.897615,4.0,57789.62335,53722.233383,6848.076286666666,0.5333333333333333,12840.1430375,1.44,40.75859872
1.0,2.0,0.0,1.0,0.0,0.0,0.0,34.0,3627.781756,2445.0,45.0,4220.519042,8.0,288088.9286,15665.0765881,9003.603567656766,2.4818481848184817,3627.781756648936,0.2541254125412541,905.57675655
2.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,10818.792,713.0,17.0,2715.281139,8.0,368952.2538,28071.739173,9977.3304,0.9222222222222224,10818.792,0.1694444444444444,881.9604141399999
0.0,1.0,1.0,0.0,0.0,1.0,0.0,47.0,9011.086862,2844.0,47.0,4250.990744,2.0,860007.9958,13946.973568,354060.6212916667,39.29166666666666,9011.0868621421,5.083333333333333,482.59335492
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,9225.799675,4725.0,27.0,3725.809687,5.0,613118.9141,17680.770012999998,33775.80898305085,3.6610169491525424,9225.799675925926,0.519774011299435,802.01872944
0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,9392.947191,4724.0,36.0,1743.072573,1.0,184128.1026,13880.831961999998,31082.11616363636,3.309090909090909,9392.947192307693,5.872727272727273,48.20119898
2.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,17630.62456,2756.0,9.0,926.5625022,3.0,476160.2695,48431.189193,21934.814591549297,1.244131455399061,17630.624558490566,1.0422535211267605,376.4900176
1.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,16374.36255,1729.0,19.0,2836.099062,3.0,1269403.303,70073.685283,38725.86969325153,2.3650306748466257,16374.362542153049,0.3987730061349693,418.85902464
1.0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,12595.10352,1827.0,37.0,4679.283528,10.0,889114.5428,49873.583811,26170.66420958084,2.0778443113772456,12595.103524495678,0.7425149700598802,162.74903545
0.0,1.0,0.0,1.0,0.0,0.0,1.0,54.0,14332.57384,1521.0,40.0,4197.076034,3.0,771869.6478,55634.944703,23219.640905775075,1.6200607902735562,14332.573842401502,0.3677811550151976,391.53291393
0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,865.624695,300.0,22.0,3819.177463,3.0,78593.82245,2023.0225308,4583.031360736196,5.294478527607362,865.6246950173812,1.2331288343558282,298.79727631
0.0,2.0,0.0,0.0,0.0,0.0,1.0,55.0,14882.39447,4092.0,47.0,3820.870409,10.0,663893.0059,27545.271594,21430.64803666667,1.44,14882.394469907407,0.5366666666666666,1201.9564916
0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,9728.432122,1028.0,42.0,2638.766477,2.0,924327.7659,37771.514245,55938.48470121952,5.75,9728.43212195122,1.524390243902439,891.7994720800001
2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6361.773815,3918.0,19.0,847.6318438,7.0,642310.7275,23457.640065,70336.91498876405,11.0561797752809,6361.77381504065,2.449438202247191,915.10363216
0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,2804.141549,1819.0,22.0,1427.722802,7.0,67085.31296,10027.1479128,36640.78290666667,13.066666666666666,2804.141548979592,4.2,393.99135711
2.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1513.423719,4122.0,49.0,2889.464194,4.0,125271.1452,1344.9373123,3640.261704318937,2.4053156146179404,1513.4237196132597,0.7209302325581395,135.31240886
0.0,1.0,0.0,0.0,0.0,0.0,1.0,65.0,907.2648531,1710.0,4.0,1581.767125,8.0,57208.89746,2902.4479169,3785.227952459016,4.172131147540983,907.2648530451868,2.795081967213114,64.24016916
1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3244.305536,3186.0,26.0,3907.833795,10.0,162038.5406,6933.2825013,4560.391745283018,1.4056603773584906,3244.3055369127514,0.2012578616352201,14.164136428
1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,612.574458,4473.0,8.0,1866.083806,10.0,51156.88948,876.2966776999999,929.4233155172412,1.5172413793103448,612.5744579545454,0.6091954022988506,107.64331964
0.0,2.0,0.0,0.0,0.0,0.0,1.0,45.0,14655.51843,4192.0,42.0,569.4823985,8.0,316340.731,50930.121181,16631.54338202247,1.1348314606741574,14655.518425742575,0.6741573033707865,49.987756424
0.0,1.0,1.0,0.0,1.0,0.0,0.0,57.0,4979.796239,1159.0,40.0,3912.721765,4.0,444093.8101,8182.247170000001,16198.221966542753,3.2527881040892197,4979.796238857142,0.2565055762081784,286.14201616
2.0,1.0,0.0,1.0,0.0,0.0,1.0,50.0,7381.121134,387.0,35.0,3490.650916,6.0,547350.5174,31700.766118,51316.36598095238,6.9523809523809526,7381.121134246576,1.180952380952381,667.2360007
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,16456.09711,1903.0,39.0,1265.784267,6.0,1008666.983,32696.594782,62615.96700628931,3.80503144654088,16456.09711404959,0.9119496855345912,323.05169909999995
0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,2302.003356,4259.0,36.0,4905.576149,5.0,45281.85655,6670.6237457,61233.289260000005,26.6,2302.0033556390977,59.2,9.965698184
0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,16713.52466,1898.0,2.0,2015.947618,4.0,239306.019,69952.321567,6853.038135693215,0.4100294985250737,16713.524661870502,1.056047197640118,49.560779786
1.0,2.0,0.0,0.0,0.0,1.0,0.0,63.0,12794.41161,1438.0,35.0,3402.303368,9.0,869620.9849,29122.091172,60705.39975177305,4.74468085106383,12794.411606875934,0.9148936170212766,796.59324302
2.0,0.0,1.0,0.0,0.0,1.0,0.0,67.0,6847.169997,4776.0,47.0,4552.242201,6.0,355541.3597,27791.062867,19974.28880473373,2.917159763313609,6847.169995943205,0.0769230769230769,53.23551447
1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2364.966189,1001.0,44.0,779.9829416,7.0,213324.6448,8881.4559724,117830.96247058825,49.8235294117647,2364.966188902007,16.11764705882353,20.83989384
2.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,1838.93902,1159.0,34.0,4395.108953,5.0,21393.01866,8202.547466900001,4022.67910625,2.1875,1838.93902,2.125,781.8208918
1.0,2.0,0.0,1.0,0.0,0.0,1.0,16.0,6716.931778,4253.0,35.0,3519.564322,2.0,560347.8509,12386.717088,1096203.2662,163.2,6716.931778186275,54.0,197.98649059
0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.0,2815.436035,812.0,28.0,837.8138698,6.0,14228.24712,3056.7106826,308.2594198540146,0.1094890510948905,2815.4360346666667,0.9708029197080292,551.1781128599999
1.0,2.0,0.0,1.0,0.0,1.0,0.0,27.0,5361.528827,1389.0,32.0,3322.56091,3.0,407822.9229,12117.548687,37430.48628971962,6.981308411214953,5361.5288259705485,0.5794392523364486,113.818671395
1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1068.586451,3010.0,25.0,4372.878089,10.0,38987.59372,4144.9744811,1398.3970839506171,1.308641975308642,1068.586450943396,0.9938271604938272,69.48458144
2.0,1.0,0.0,1.0,0.0,1.0,0.0,52.0,11904.21835,2396.0,7.0,3995.07704,6.0,964212.7731,27500.8516,37148.57243579767,3.120622568093385,11904.218349127184,0.1011673151750972,673.33624548
2.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,2914.069578,4489.0,8.0,3803.034863,3.0,28360.90004,5256.8186207,1040.7391351190477,0.3571428571428571,2914.069578333333,1.4702380952380951,66.82179618
1.0,2.0,0.0,1.0,0.0,0.0,0.0,24.0,15137.07894,1347.0,21.0,806.6807417,8.0,393845.0489,10712.372476,13244.944072916667,0.875,15137.07894047619,0.65625,0.0
2.0,2.0,1.0,0.0,0.0,0.0,1.0,56.0,4371.317776,2995.0,4.0,953.1205526,7.0,207874.2125,8873.4864834,5491.852754929577,1.2563380281690142,4371.317775784753,0.8056338028169014,754.65366496
2.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,15961.55182,1537.0,43.0,2738.582275,1.0,10197.01923,59235.365485,130.29838220408163,0.0081632653061224,15961.55182,1.2979591836734694,182.83463796
2.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,3805.740905,4938.0,40.0,2900.730083,4.0,301095.0546,4404.126628,25191.98404424779,6.619469026548672,3805.740905080214,2.982300884955752,294.63841512
2.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,14430.11761,1486.0,35.0,4718.120318,2.0,490964.8915,28261.167592,27238.873685393257,1.8876404494382024,14430.117607142856,1.2359550561797752,151.905017182
2.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,6668.162846,3146.0,31.0,2343.406673,6.0,26889.80607,4352.138073,666.8162847368421,0.1,6668.162847368421,1.7157894736842103,1289.3340372
1.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,11666.5687,1782.0,29.0,1512.513036,5.0,1170364.672,42782.966403,1054233.5718181818,90.36363636363636,11666.56870221328,22.63636363636364,64.46380985
2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,782.8496683,2548.0,48.0,953.8645562,2.0,55336.93411,3241.9899181,19094.724517391303,24.39130434782609,782.8496682709447,3.9565217391304346,309.69464911
0.0,2.0,1.0,0.0,1.0,0.0,0.0,39.0,9909.936243,1750.0,43.0,270.8547794,1.0,85962.0753,30583.491576,6495.588461344539,0.6554621848739496,9909.936242307693,0.3025210084033613,0.0
1.0,2.0,1.0,0.0,1.0,0.0,0.0,69.0,2982.271015,2013.0,44.0,343.2678722,7.0,156017.558,2979.1808128,4991.60254964539,1.673758865248227,2982.2710148305086,0.0248226950354609,552.8789021
1.0,2.0,0.0,1.0,0.0,0.0,1.0,48.0,9731.541343,2235.0,42.0,2870.834632,9.0,43482.89844,13856.797578000002,854.179177429467,0.0877742946708464,9731.541342857145,1.006269592476489,894.37405815
1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,2835.769026,3564.0,16.0,881.3097904,9.0,176090.4106,6931.9419511,23014.937028985507,8.115942028985508,2835.7690267857142,2.927536231884058,734.32168236
2.0,0.0,0.0,1.0,0.0,1.0,0.0,67.0,8747.411512,4460.0,29.0,4258.085477,10.0,551533.5772,24990.161078,15371.173985549132,1.7572254335260116,8747.411511513157,0.96242774566474,548.7111195
0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,2221.310196,2548.0,46.0,2982.359099,3.0,47856.43869,6066.600490299999,2735.195391044776,1.2313432835820894,2221.3101963636364,0.3059701492537313,657.1117867600001
2.0,0.0,0.0,1.0,0.0,1.0,0.0,64.0,4406.83084,2224.0,8.0,4324.432789,6.0,210918.6361,18423.703715,7977.583098814229,1.8102766798418968,4406.830838427947,0.1264822134387351,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0,11905.62792,4724.0,3.0,2137.309161,10.0,1143761.184,52486.226896,220604.2821568628,18.529411764705884,11905.627925925926,2.784313725490196,206.83052634
1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,19533.44614,969.0,11.0,2978.884975,1.0,1715631.784,21950.276873,398391.4479069768,20.3953488372093,19533.4461345496,5.953488372093023,47.636113924
1.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,8989.20352,272.0,34.0,2627.141516,1.0,161840.4112,11977.571388,11220.56609929078,1.24822695035461,8989.203522727274,1.1418439716312057,876.14580765
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,13746.60212,1586.0,19.0,4933.383748,6.0,812781.5319,27522.197359000005,321670.48948,23.4,13746.602114529916,1.2,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,35.0,10793.09917,2824.0,16.0,3984.099466,6.0,1073296.909,24321.403126,39334.850333333336,3.644444444444445,10793.099176829268,0.9703703703703704,397.47640086
0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,9972.175107,3518.0,21.0,2977.000411,5.0,878232.299,30689.318608,23977.41826038781,2.404432132963989,9972.175105990784,0.0277008310249307,171.06265196
0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,1303.436895,2388.0,6.0,3032.929947,6.0,13639.50202,4824.9606937,363.4583649038462,0.2788461538461538,1303.4368948275862,1.9519230769230769,123.44885772
1.0,2.0,0.0,1.0,0.0,1.0,0.0,40.0,2894.505071,4020.0,38.0,1244.008563,10.0,297932.6806,3659.1628245,9380.158806779662,3.240677966101695,2894.505071129707,1.2169491525423728,490.15535226
0.0,1.0,1.0,0.0,1.0,0.0,0.0,50.0,17662.32401,4600.0,43.0,3673.764717,5.0,1198272.594,67376.380254,77229.37751633987,4.372549019607843,17662.324005979073,1.803921568627451,58.66291088
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,8209.184658,4956.0,41.0,4914.164315,6.0,695633.5706,24155.010242,22305.21883881579,2.7171052631578947,8209.184657384987,1.1348684210526316,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,44.0,12290.50621,3820.0,7.0,647.1565277,9.0,1019921.728,57993.23677,32882.14118032787,2.675409836065574,12290.506200980391,0.4065573770491803,71.49898662
0.0,2.0,0.0,1.0,0.0,0.0,1.0,33.0,10569.38232,2784.0,8.0,3186.30599,7.0,306660.6138,34361.587535,18315.886136645964,1.7329192546583851,10569.382322580645,0.7329192546583851,203.23063848
1.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,7583.858767,628.0,45.0,2589.406608,3.0,222084.4998,27396.043899,7583.858766784452,1.0,7583.858766784452,0.9469964664310954,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,7762.452687,4345.0,5.0,4252.055963,9.0,387885.4557,11344.722444,82626.99637777777,10.644444444444444,7762.452686847599,6.177777777777778,37.47261372
1.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,11113.74547,4607.0,18.0,0.234348958,6.0,593817.2726,40296.095063,20097.679087108016,1.8083623693379791,11113.745468208092,0.2648083623693379,244.4874112
0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,2831.424612,344.0,21.0,682.924437,5.0,93804.98843,3052.3730274,2707.1614623824453,0.9561128526645768,2831.42461147541,0.0438871473354232,965.04807312
1.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,7751.308215,4642.0,46.0,185.3639306,4.0,555732.1081,27107.6148321,32406.07169277108,4.180722891566265,7751.308214697406,0.6385542168674698,40.25751214
0.0,2.0,0.0,1.0,0.0,0.0,0.0,31.0,8945.041632,555.0,19.0,814.6663418,10.0,110103.6206,7180.334853,4710.1910043478265,0.5265700483091788,8945.041632110091,0.8502415458937198,927.89583328
1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,19702.67321,4010.0,19.0,3539.681402,1.0,647516.7713,22439.24336,59108.01962962963,3.0,19702.673209876542,1.6851851851851851,19.661238036
1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,7035.580838,2919.0,26.0,698.3571219,7.0,160021.7867,8102.911649000001,22297.379276923075,3.169230769230769,7035.580839805825,0.5538461538461539,66.55960462
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48.0,12895.13213,459.0,26.0,3111.655257,5.0,308708.2642,13367.133172,11301.351752808989,0.8764044943820225,12895.132128205129,0.2059925093632958,233.70633474
0.0,2.0,1.0,0.0,0.0,1.0,0.0,19.0,2756.935842,2788.0,6.0,4341.028789,1.0,263606.0675,5920.284208200001,7325.795521246459,2.6572237960339944,2756.9358411513863,0.7648725212464589,110.37841346
2.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1318.972823,2811.0,23.0,173.1177897,4.0,72244.39639,6286.113162600001,3265.3489340540536,2.475675675675676,1318.9728227074236,0.0108108108108108,256.40533897
1.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,17432.12486,2535.0,7.0,133.9320794,10.0,341683.7688,34957.333232000005,14552.711379464285,0.8348214285714286,17432.124860962565,1.1428571428571428,366.40253544
1.0,1.0,1.0,0.0,1.0,0.0,0.0,36.0,14617.3907,3115.0,2.0,4949.241372,1.0,1378990.105,55230.280053,89806.19124183006,6.143790849673203,14617.39070212766,0.0130718954248366,450.96640344
0.0,2.0,1.0,0.0,0.0,0.0,1.0,63.0,6356.810759,2549.0,10.0,3366.372828,10.0,320813.0922,7635.655058,10602.016560553631,1.6678200692041525,6356.810759336099,0.2110726643598615,13.034253138
1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,10096.51428,59.0,35.0,703.4761087,4.0,938164.8784,27110.615931,32663.109347368423,3.235087719298245,10096.514277657268,1.2736842105263158,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,23.0,2723.526247,4672.0,1.0,1533.45995,7.0,126524.7883,4333.582704699999,5959.543994623656,2.1881720430107525,2723.526248157248,0.5752688172043011,346.23427202
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,14146.13428,3185.0,0.0,4925.025766,9.0,1202597.38,23537.276782,52641.1457079646,3.7212389380530975,14146.134280618311,0.5929203539823009,14.050189158
1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,1415.908536,1794.0,6.0,1136.08287,2.0,77689.70304,1457.6018972000002,3603.4872235,2.545,1415.9085357563852,0.115,44.818734818
2.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,15143.09081,4444.0,23.0,3764.132826,4.0,1329240.525,38196.85356,1196304.1736363636,79.0,15143.09080552359,6.636363636363637,0.0
2.0,2.0,0.0,0.0,0.0,0.0,1.0,48.0,10941.26184,1964.0,11.0,1205.910386,1.0,574370.6605,8921.166254,17506.01894461538,1.6,10941.261840384615,1.08,226.05301888
1.0,1.0,0.0,1.0,0.0,1.0,0.0,63.0,5584.222096,4769.0,7.0,1992.338152,6.0,44838.20803,24659.16031,1068.4612675090252,0.1913357400722021,5584.222096226416,0.1010830324909747,77.72817207
1.0,1.0,0.0,1.0,1.0,0.0,0.0,27.0,17252.86134,1493.0,12.0,4403.521259,8.0,696648.1206,43928.443124000005,2288879.604,132.66666666666666,17252.861336683418,8.333333333333334,592.9739
1.0,2.0,1.0,0.0,0.0,0.0,0.0,66.0,19721.57669,4771.0,5.0,142.1947062,3.0,405430.2787,80197.172995,11213.125031428572,0.5685714285714286,19721.57668844221,1.0142857142857142,42.500066304
2.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,5094.438533,2596.0,38.0,1536.175797,5.0,212416.4587,23893.943245,7165.199517985611,1.4064748201438848,5094.438531969309,0.2338129496402877,352.1756828
2.0,2.0,1.0,0.0,0.0,1.0,0.0,37.0,16126.86053,4233.0,23.0,2435.963542,1.0,1057181.267,52962.858495,168811.8141935484,10.46774193548387,16126.860523882897,3.129032258064516,334.10133796
0.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,15005.82466,4913.0,23.0,3127.473689,5.0,1172511.345,62357.609309,2313898.164,154.2,15005.8246692607,41.4,935.21925852
0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,14946.33052,2665.0,37.0,141.2082748,1.0,1274418.958,21478.708723,1404955.0688888887,94.0,14946.330520094562,33.22222222222222,285.51043392
1.0,1.0,1.0,0.0,0.0,1.0,0.0,53.0,19145.13987,4176.0,43.0,2053.354832,5.0,1764576.593,75778.568283,301370.90862068965,15.741379310344827,19145.13986856517,0.6896551724137931,533.68761306
1.0,2.0,0.0,0.0,1.0,0.0,0.0,53.0,9737.475675,4398.0,6.0,1721.43591,9.0,502461.5707,16655.309667999998,17318.79602142857,1.7785714285714285,9737.475674698797,0.0821428571428571,858.84943264
2.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,13486.61913,3069.0,9.0,134.3330096,7.0,245940.6825,32446.407774,9746.632310924371,0.7226890756302521,13486.619127906975,0.7436974789915967,109.8097448
1.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,16479.3085,2456.0,29.0,1776.838554,7.0,155645.6338,55010.748374,4470.727227129338,0.2712933753943217,16479.3085,0.832807570977918,234.39679264
1.0,2.0,0.0,1.0,0.0,0.0,1.0,69.0,9595.933536,2767.0,38.0,4658.441446,9.0,551457.8706,42568.159787,42161.66073228346,4.393700787401575,9595.933535842294,1.0078740157480317,445.438116
2.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,9633.809744,2412.0,23.0,1373.142214,5.0,838018.3049,41769.721003,27190.16039802632,2.8223684210526314,9633.809744755245,0.8651315789473685,299.10831328
2.0,2.0,0.0,1.0,0.0,0.0,0.0,42.0,6379.908534,3062.0,26.0,2927.956488,8.0,133926.3205,6950.190914999999,5007.01682278481,0.7848101265822784,6379.908532258064,1.1687763713080168,674.107517
2.0,2.0,1.0,0.0,0.0,0.0,0.0,42.0,15618.706,2136.0,29.0,1490.478537,7.0,257078.5743,31886.047003,11125.653589041096,0.7123287671232876,15618.706,0.1598173515981735,1048.26505914
2.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,13727.05364,4340.0,14.0,533.3306032,6.0,692557.0789,50942.614949,38019.31147752809,2.769662921348315,13727.053636916837,0.5674157303370787,154.11433134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9028.286591,1803.0,1.0,1448.6174,6.0,830555.7711,33205.535622,25835.662886792456,2.861635220125786,9028.286591208793,0.7075471698113207,42.192289646
2.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,8392.539781,1096.0,7.0,2353.795695,7.0,445966.4248,5595.960795,29345.72634899329,3.4966442953020134,8392.539781190018,1.5369127516778522,21.084775475
2.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,1461.066967,3748.0,16.0,1481.041989,10.0,109964.3778,3413.0075347,24107.60495526316,16.5,1461.066966985646,2.6052631578947367,708.80967456
1.0,2.0,1.0,0.0,1.0,0.0,0.0,43.0,139.9579251,210.0,47.0,3120.846606,3.0,15880.77451,538.46824688,789.9320179661017,5.6440677966101696,139.95792510510512,0.6949152542372882,99.62775804
1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,10582.59039,533.0,12.0,4745.44361,5.0,142466.9533,37515.429034,4367.418257142857,0.4126984126984127,10582.590392307691,1.0063492063492063,74.63095468
